,artist_name,track_name,Genre,mode,duration_ms,time_signature,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
210,court yard hounds,fairytale,Country,1,245893,3,0.627,0.308,0,-8.023,0.0277,0.683,0.0,0.101,0.196,98.201
211,chris ledoux,blue bonnet blues,Country,1,219467,3,0.487,0.463,0,-9.091,0.0284,0.399,0.00738,0.146,0.333,125.038
212,emmylou harris,cup of kindness,Country,1,235133,4,0.586,0.425,10,-10.749,0.031,0.719,0.000404,0.116,0.527,133.078
213,david houston,kiss away,Country,0,145813,4,0.232,0.309,4,-13.727,0.0322,0.738,0.0296,0.249,0.26,71.211
214,buck owens,uncle pen,Country,1,156800,4,0.696,0.532,2,-9.839,0.042,0.542,4.08e-06,0.156,0.304,102.528
215,cowboy junkies,working on a building,Country,0,229800,4,0.502,0.114,2,-23.523,0.0326,0.907,0.0308,0.105,0.278,111.279
216,chet atkins,if i fell,Country,1,131333,4,0.479,0.38,2,-10.891,0.0441,0.917,0.176,0.116,0.627,101.286
217,codie prevost,say my name,Country,1,181480,4,0.535,0.867,10,-3.551,0.0598,0.00299,0.0,0.0786,0.37,118.055
218,eddy arnold,new world in the morning,Country,0,134853,3,0.536,0.414,11,-11.328,0.0333,0.44,0.0,0.092,0.601,75.907
219,gillian welch,wrecking ball,Country,1,296267,4,0.48,0.417,0,-8.743,0.0283,0.253,2.45e-05,0.155,0.366,145.637
220,carrie underwood,blown away,Country,0,240133,4,0.531,0.843,9,-2.569,0.0429,0.0909,0.0,0.0283,0.392,136.991
221,cowboy junkies,the slide,Country,1,229440,4,0.6,0.542,10,-8.78,0.0288,0.176,0.000114,0.113,0.245,121.297
222,dolly parton,little blossom,Country,1,168000,3,0.455,0.241,4,-11.327,0.0306,0.85,0.0,0.172,0.489,127.291
223,diamond rio,it does get better than this,Country,1,205173,4,0.725,0.539,9,-9.861,0.0317,0.426,0.0,0.263,0.708,139.064
224,bobby bare,folsom prison blues,Country,1,170760,4,0.524,0.577,5,-10.712,0.0324,0.386,0.00133,0.203,0.891,93.242
225,bonnie owens,forever and ever,Country,1,126520,4,0.665,0.498,11,-8.219,0.0269,0.443,6.13e-06,0.275,0.951,107.41
226,carrie underwood,relapse,Country,1,203613,3,0.513,0.78,6,-3.245,0.0374,0.211,0.0,0.14,0.182,109.353
227,george strait,four down and twelve across,Country,1,169120,4,0.702,0.66,3,-6.231,0.0286,0.329,0.000276,0.119,0.671,134.296
228,gary allan,learning how to bend,Country,1,205800,4,0.506,0.731,2,-4.486,0.0334,0.0375,0.000192,0.529,0.315,98.935
229,brad paisley,two people fell in love,Country,1,247173,4,0.6,0.44,0,-10.79,0.0291,0.332,0.0,0.148,0.381,80.334
230,aaron tippin,this heart,Country,1,174613,4,0.57,0.605,2,-12.516,0.0245,0.0786,1.6e-05,0.335,0.726,89.735
231,carolyn dawn johnson,little breakdowns,Country,1,222480,4,0.518,0.639,6,-3.927,0.0463,0.139,8.68e-05,0.119,0.477,175.038
232,connie smith,it only hurts for a little while,Country,1,129720,3,0.407,0.202,5,-11.34,0.0276,0.932,0.0,0.128,0.339,76.965
233,anita cochran,last kiss,Country,1,227027,4,0.63,0.847,10,-6.207,0.0304,0.141,0.0,0.197,0.665,115.833
234,chely wright,one night in las vegas,Country,1,254733,4,0.298,0.388,2,-9.587,0.0294,0.675,0.0,0.125,0.324,182.842
235,emmylou harris,the road,Country,1,328533,4,0.546,0.676,4,-6.188,0.0299,0.00197,0.0811,0.226,0.598,147.96
236,eddy arnold,when you say love,Country,1,202298,4,0.539,0.302,9,-13.038,0.0314,0.719,4.85e-05,0.0872,0.645,129.593
237,dwight yoakam,long way to go,Country,1,231000,4,0.692,0.709,4,-6.269,0.0247,0.249,0.0557,0.143,0.632,112.069
238,david ball,please feed the jukebox,Country,1,165560,4,0.508,0.57,4,-6.803,0.0372,0.452,1.4e-05,0.329,0.878,188.111
239,allison moorer,where you are,Country,1,164373,4,0.379,0.318,4,-11.221,0.0261,0.5,3.71e-06,0.102,0.552,174.814
240,eddy arnold,i get baby on my mind,Country,1,172907,4,0.344,0.26,0,-13.16,0.0282,0.872,0.134,0.119,0.191,91.337
241,corday,coming undone,Country,1,234880,4,0.569,0.863,2,-5.319,0.0474,0.000934,0.00585,0.0543,0.241,94.004
242,dolly parton,i knew you when,Country,0,190293,4,0.488,0.155,5,-16.659,0.0295,0.849,6.44e-05,0.148,0.162,137.8
243,darius rucker,so i sang,Country,1,209013,4,0.265,0.318,2,-10.453,0.0343,0.831,0.0,0.11,0.164,79.193
244,the band perry,night gone wasted,Country,1,217467,4,0.716,0.661,2,-3.464,0.0456,0.178,0.0,0.193,0.885,123.063
245,charlie landsborough,raining in my heart,Country,1,211627,4,0.583,0.331,3,-11.525,0.0242,0.114,0.0105,0.108,0.276,96.991
246,carrie underwood,lessons learned,Country,1,249893,4,0.622,0.804,8,-4.845,0.0429,0.0514,0.0,0.046,0.537,96.969
247,chris cagle,when i get there,Country,1,251440,4,0.539,0.705,4,-7.156,0.0327,0.0324,0.0,0.324,0.328,128.798
248,charlie landsborough,no time at all,Country,1,232200,4,0.507,0.4,0,-13.184,0.0299,0.0246,0.00737,0.988,0.393,112.271
249,eli young band,even if it breaks your heart,Country,1,220520,4,0.495,0.527,0,-4.742,0.0351,0.000159,0.0163,0.1,0.574,208.067
250,dolly parton,paradise road,Country,1,189640,4,0.6,0.275,2,-10.195,0.0304,0.709,1.09e-06,0.133,0.375,89.919
251,bill anderson,happiness,Country,1,136013,4,0.568,0.397,7,-14.158,0.0421,0.647,0.0,0.308,0.841,136.325
252,connie smith,long black limousine,Country,1,193440,1,0.319,0.217,2,-9.45,0.0299,0.777,0.0,0.138,0.351,77.18
253,david allan coe,shine it on,Country,1,179413,4,0.618,0.81,4,-7.563,0.0539,0.367,0.0,0.0837,0.919,143.658
254,bill anderson,little band of gold,Country,1,163533,4,0.491,0.348,4,-13.073,0.0291,0.763,0.0,0.118,0.802,99.155
255,eddy arnold,winter wonderland,Country,1,142960,4,0.631,0.108,2,-21.863,0.0442,0.943,0.0,0.151,0.518,87.79
256,carrie underwood,choctaw county affair,Country,1,209227,4,0.573,0.763,3,-4.699,0.0473,0.0538,0.0,0.105,0.578,75.009
257,charley pride,just between you and me,Country,1,134787,4,0.527,0.439,6,-11.593,0.0323,0.618,0.0,0.345,0.659,110.195
258,allison moorer,when you wake up feeling bad,Country,1,160160,3,0.496,0.271,5,-9.512,0.034,0.616,0.00106,0.138,0.454,125.048
259,3 of hearts,arizona rain,Country,1,229645,4,0.525,0.561,7,-7.402,0.0282,0.428,0.0,0.413,0.275,76.819
260,carlene carter,two sides to every woman,Country,0,225973,4,0.719,0.695,9,-9.934,0.0869,0.0195,0.00146,0.0679,0.888,125.324
261,bill anderson,open up your heart,Country,1,144560,4,0.532,0.467,5,-11.589,0.0329,0.464,0.0,0.325,0.965,188.188
262,charley pride,i could have saved you the time,Country,1,153773,4,0.615,0.275,2,-10.949,0.0288,0.859,7.87e-05,0.087,0.657,108.96
263,eric church,mistress named music,Country,1,322307,4,0.633,0.477,10,-9.746,0.0335,0.191,0.000216,0.0888,0.513,140.129
264,deer tick,chevy express,Country,1,225507,4,0.668,0.281,0,-13.454,0.0408,0.658,0.00365,0.0995,0.139,121.26
265,don williams,miracles,Country,1,180893,4,0.631,0.22,6,-19.249,0.0283,0.345,0.00135,0.104,0.473,104.677
266,don gibson,it only hurts for a little while,Country,1,133160,3,0.48,0.0943,10,-17.812,0.0308,0.829,0.0,0.0815,0.299,74.916
267,charlie landsborough,like rain,Country,1,233813,4,0.36,0.284,0,-10.332,0.0263,0.765,0.0198,0.132,0.15,83.257
268,bobby bare,just the other side of nowhere,Country,1,163560,4,0.627,0.236,2,-18.864,0.0311,0.78,0.0,0.0441,0.615,109.217
269,chris ledoux,little joe the wrangler,Country,1,267027,4,0.613,0.382,0,-15.624,0.049,0.721,0.0,0.125,0.581,94.108
270,dustin lynch,american prayer,Country,0,209253,4,0.453,0.616,1,-5.655,0.033,0.0235,3.38e-06,0.108,0.159,76.022
271,charley pride,night games,Country,0,163587,4,0.79,0.695,1,-9.619,0.032,0.122,9.3e-06,0.0385,0.969,128.547
272,dolly parton,great balls of fire,Country,1,230573,4,0.648,0.902,5,-10.441,0.0568,0.00529,0.0363,0.0617,0.926,148.14
273,clay walker,everybody needs love,Country,1,223720,4,0.673,0.867,2,-3.271,0.0349,0.0446,0.0,0.361,0.554,107.972
274,eddy arnold,always on my mind,Country,1,226400,3,0.352,0.187,2,-14.993,0.0282,0.846,2.98e-05,0.093,0.151,75.087
275,beth nielsen chapman,only so many tears,Country,1,248560,4,0.743,0.617,2,-8.954,0.0404,0.441,3.18e-05,0.0501,0.385,91.627
276,alan jackson,are you washed in the blood,Country,1,75973,5,0.743,0.463,6,-8.987,0.0272,0.686,0.0,0.263,0.811,113.132
277,bobby bare,just in case a night like this one never comes again,Country,1,144587,4,0.564,0.168,4,-19.303,0.0294,0.767,0.0,0.153,0.516,100.916
278,ernest tubb,daisy mae,Country,1,142315,4,0.527,0.405,7,-9.822,0.0587,0.663,0.0,0.322,0.519,184.497
279,dolly parton,this boy has been hurt,Country,1,136907,4,0.525,0.468,2,-8.138,0.0312,0.656,0.0,0.215,0.523,109.833
280,george strait,i look at you,Country,1,208933,4,0.444,0.555,8,-7.265,0.0268,0.0713,0.0,0.107,0.324,179.978
281,chris lane,all the time,Country,0,208133,4,0.631,0.9,9,-4.078,0.0441,0.302,0.00193,0.153,0.735,110.984
282,don williams,love is on a roll,Country,1,223827,4,0.808,0.446,2,-14.885,0.0361,0.906,0.0225,0.0719,0.775,123.99
283,cowboy junkies,hunted,Country,1,241373,4,0.461,0.448,2,-12.971,0.0466,0.338,0.000115,0.0882,0.684,110.311
284,david allan coe,fairytale morning,Country,1,198800,3,0.495,0.3,2,-14.895,0.0433,0.868,0.0143,0.565,0.391,133.868
285,emmylou harris,take that ride,Country,1,217200,4,0.548,0.368,10,-9.297,0.0241,0.321,2.09e-06,0.15,0.395,84.701
286,george strait,am i blue,Country,1,184627,4,0.781,0.523,0,-10.944,0.0288,0.285,0.00707,0.239,0.862,94.652
287,daryle singletary,lovin on back streets,Country,1,182267,4,0.727,0.499,10,-5.879,0.0262,0.33,3.37e-06,0.187,0.473,107.525
288,bill anderson,let me whisper darling one more time,Country,1,177933,4,0.524,0.362,4,-12.558,0.028,0.367,0.00259,0.21,0.37,90.411
289,aaron tippin,the call of the wild,Country,0,270453,4,0.685,0.773,11,-9.256,0.0302,0.268,1.45e-06,0.273,0.88,126.454
290,aaron tippin,when country took the throne,Country,1,144387,4,0.62,0.822,5,-8.737,0.0385,0.557,8e-05,0.14,0.922,90.553
291,catherine britt,learning to forgive my heart,Country,1,192373,3,0.239,0.314,10,-10.515,0.0325,0.16,0.0,0.201,0.332,81.96
292,aaron tippin,i believed,Country,1,252893,4,0.552,0.734,2,-5.765,0.038,0.0592,4.01e-06,0.232,0.1,91.981
293,bruce robison,all over but the cryin,Country,1,279867,4,0.491,0.572,6,-6.519,0.0284,0.426,4.13e-06,0.154,0.387,147.674
294,emmylou harris,who will sing for me,Country,1,154467,4,0.377,0.0569,5,-20.146,0.0336,0.709,1.06e-06,0.0847,0.594,73.98
295,connie smith,family bible,Country,1,197827,4,0.502,0.268,7,-10.546,0.0273,0.872,0.0,0.144,0.418,109.941
296,gary allan,man of me,Country,0,207373,4,0.609,0.786,11,-9.034,0.0333,0.0264,2.65e-05,0.0913,0.655,116.104
297,emmylou harris,tulsa queen,Country,1,287067,4,0.507,0.32,4,-15.349,0.0298,0.0355,0.0245,0.154,0.419,116.944
298,chris ledoux,rusty spurs,Country,1,223280,4,0.607,0.278,10,-19.95,0.0452,0.531,0.00059,0.168,0.533,91.958
299,brandon rhyder,go back in fool,Country,1,168587,4,0.63,0.44,10,-5.681,0.0437,0.645,1.82e-06,0.109,0.383,77.06
300,david houston,smokey blue eyes,Country,1,147373,4,0.481,0.359,11,-11.994,0.0373,0.779,0.0,0.253,0.583,106.89
301,brett eldredge,raymond,Country,1,219413,4,0.509,0.78,11,-3.944,0.0312,0.0524,2.92e-05,0.0897,0.31,131.064
302,doc watson,down in the valley to pray,Country,1,119667,4,0.781,0.0574,2,-16.032,0.0715,0.861,0.0,0.202,0.656,76.624
303,gary allan,along the way,Country,1,227027,4,0.586,0.727,2,-5.942,0.0295,0.131,1.82e-05,0.143,0.538,105.582
304,ferlin husky,for the good times,Country,1,227347,4,0.477,0.223,0,-19.62,0.0276,0.618,0.000776,0.138,0.406,80.235
305,david allan coe,love is a never ending war,Country,1,229933,4,0.605,0.461,5,-9.489,0.0299,0.258,0.0,0.106,0.323,88.462
306,aaron pritchett,new frontier,Country,1,233320,4,0.54,0.712,2,-7.707,0.0297,0.24,0.0,0.319,0.432,95.967
307,connie smith,together alone,Country,1,168000,4,0.581,0.472,9,-9.346,0.0272,0.693,0.0,0.194,0.767,82.837
308,deer tick,night after night,Country,1,180187,4,0.721,0.487,4,-9.19,0.0329,0.459,0.0,0.0879,0.8,121.883
309,eli young band,highways and broken hearts,Country,1,251067,3,0.477,0.447,7,-5.48,0.0254,0.601,5.64e-06,0.247,0.15,136.086
310,billy currington,when she gets close to me,Country,1,215067,4,0.579,0.695,8,-5.605,0.0276,0.159,0.0,0.0691,0.522,85.435
311,david houston,i do my swinging at home,Country,1,140600,4,0.544,0.571,7,-11.209,0.034,0.251,1.9e-06,0.144,0.589,151.094
312,gillian welch,one monkey,Country,0,336400,4,0.564,0.117,9,-13.178,0.0326,0.742,0.000411,0.107,0.269,135.013
313,donna hughes,my poor old heart,Country,0,167387,4,0.544,0.367,10,-12.888,0.026,0.878,0.00419,0.154,0.441,95.519
314,craig morgan,i want us back,Country,1,187067,4,0.578,0.301,3,-9.014,0.0249,0.678,0.0,0.116,0.258,75.752
315,buck owens,blues for life,Country,1,140307,4,0.6,0.511,9,-9.781,0.0386,0.647,3.83e-05,0.104,0.826,80.949
316,chuck wicks,if we loved,Country,1,222013,4,0.307,0.714,1,-4.969,0.0395,0.288,1.43e-05,0.11,0.301,198.155
317,donna hughes,never gonna change,Country,0,174720,4,0.554,0.68,4,-10.079,0.0326,0.279,0.0998,0.0824,0.802,117.07
318,alan jackson,wild and blue,Country,1,248973,3,0.472,0.414,5,-12.378,0.0368,0.82,0.000924,0.162,0.608,172.422
319,dolly parton,calm on the water,Country,1,202373,4,0.489,0.577,7,-11.949,0.042,0.611,0.0,0.17,0.815,115.069
320,frazey ford,done,Country,0,281547,4,0.777,0.404,11,-9.274,0.0472,0.303,0.00868,0.084,0.507,113.949
321,cole swindell,remember boys,Country,1,181320,4,0.532,0.448,11,-7.682,0.0375,0.834,0.0,0.112,0.248,77.126
322,emmylou harris,oh atlanta,Country,1,181733,4,0.499,0.65,9,-6.739,0.0291,0.082,0.000702,0.0748,0.775,157.624
323,eddy arnold,one kiss too many,Country,1,138000,4,0.715,0.275,4,-11.992,0.0477,0.938,2.04e-05,0.396,0.808,158.373
324,dolly parton,burning to burned,Country,1,193120,4,0.447,0.0638,5,-21.499,0.0314,0.822,0.0,0.106,0.25,141.27
325,collin raye,what i need,Country,1,214000,4,0.545,0.34,4,-10.257,0.031,0.353,0.0,0.35,0.354,118.48
326,bill monroe,in the pines,Country,1,191107,3,0.564,0.329,9,-12.125,0.0334,0.81,0.000258,0.265,0.714,113.708
327,cowboy junkies,angel mine,Country,1,240400,4,0.623,0.417,0,-13.905,0.0272,0.559,0.00264,0.129,0.434,112.806
328,dolly parton,eagle when she flies,Country,1,190227,3,0.562,0.208,4,-12.228,0.032,0.804,0.0,0.364,0.289,75.888
329,collin raye,water and bridges,Country,1,210605,4,0.517,0.321,7,-10.618,0.0275,0.484,0.0,0.0955,0.185,131.904
330,aaron tippin,a december to remember,Country,1,221440,3,0.325,0.322,0,-10.589,0.0308,0.489,1.84e-05,0.114,0.126,79.963
331,aaron pritchett,hold my beer,Country,1,250333,4,0.616,0.88,4,-4.984,0.0475,0.243,0.0,0.0832,0.675,133.985
332,dwight yoakam,population me,Country,0,282133,4,0.721,0.707,9,-3.167,0.0248,0.166,1.76e-05,0.0668,0.447,115.132
333,cowboy junkies,upon still waters,Country,1,203427,4,0.388,0.552,9,-7.526,0.0274,0.409,0.0797,0.13,0.196,145.643
334,florida georgia line,may we all,Country,1,226173,4,0.514,0.918,7,-4.306,0.0365,0.0409,0.0,0.342,0.64,150.033
335,clay walker,mexico,Country,1,161667,4,0.672,0.855,7,-6.058,0.0491,0.131,0.0,0.235,0.887,96.014
336,claude king,house of the rising sun,Country,1,140434,4,0.421,0.667,11,-6.473,0.026,0.235,0.0918,0.135,0.661,83.222
337,bill anderson,love is a fragile thing,Country,1,226813,4,0.581,0.577,2,-8.186,0.0318,0.521,0.0,0.164,0.618,156.974
338,caitlin cary,please break my heart,Country,1,250680,3,0.416,0.327,7,-10.447,0.0308,0.487,0.000311,0.129,0.175,102.04
339,don gibson,sweet dreams,Country,1,184667,4,0.465,0.272,5,-14.368,0.0358,0.803,0.326,0.0985,0.716,138.038
340,cowboy junkies,misguided angel,Country,1,292627,4,0.436,0.213,7,-19.456,0.0363,0.563,1.16e-05,0.134,0.195,134.639
341,dolly parton,once upon a memory,Country,1,190427,3,0.394,0.355,10,-11.02,0.0345,0.788,0.000207,0.131,0.68,81.899
342,gene clark,home run king,Country,1,177520,4,0.621,0.683,4,-12.302,0.0358,0.488,0.0372,0.12,0.924,108.084
343,bobby bare,lot of soul,Country,1,218573,4,0.645,0.234,7,-16.385,0.0276,0.484,4.2e-06,0.0433,0.54,104.083
344,granger smith,backroad song,Country,1,236787,4,0.488,0.833,11,-6.571,0.0437,0.0352,0.0168,0.34,0.751,174.008
345,del mccoury,how long blues,Country,1,175573,4,0.723,0.28,9,-15.842,0.0473,0.735,0.00062,0.0715,0.644,128.873
346,alison krauss,too late to cry,Country,1,176040,4,0.715,0.398,11,-15.323,0.0386,0.643,4.36e-05,0.282,0.878,123.034
347,clay walker,real,Country,1,213020,4,0.353,0.607,2,-6.032,0.0314,0.282,0.0,0.134,0.125,154.183
348,bobby bare,i love you drops,Country,1,190853,4,0.538,0.311,0,-15.156,0.0365,0.564,0.0,0.288,0.614,117.942
349,bill monroe,nobody loves me,Country,1,165173,4,0.489,0.352,9,-13.626,0.0463,0.939,0.102,0.432,0.9,191.187
350,clint black,slow as christmas,Country,1,126903,4,0.634,0.72,9,-8.275,0.0448,0.211,0.0,0.0802,0.781,105.621
351,buddy jewell,i wanna thank everyone,Country,1,273200,4,0.675,0.819,0,-6.072,0.0265,0.0751,0.0,0.242,0.819,110.039
352,emmylou harris,walk through this world with me,Country,1,164307,4,0.424,0.297,7,-15.155,0.0255,0.433,4.86e-05,0.161,0.537,81.117
353,billy burnette,gimme you,Country,1,216333,4,0.463,0.866,2,-4.882,0.0983,0.0114,5.43e-06,0.156,0.783,177.962
354,chris ledoux,song of the yukon rose,Country,1,262880,4,0.501,0.304,9,-16.463,0.0448,0.527,1.77e-05,0.139,0.372,96.136
355,asleep at the wheel,the letter that johnny walker read,Country,1,195627,4,0.474,0.445,4,-12.033,0.0743,0.58,0.000156,0.392,0.672,123.537
356,dolly parton,the seeker,Country,1,194400,4,0.496,0.311,11,-12.146,0.0413,0.803,4.23e-06,0.135,0.788,160.148
357,gary allan,you without me,Country,1,234707,4,0.286,0.585,7,-8.038,0.0303,0.144,0.000101,0.124,0.231,139.344
358,allison moorer,work to do,Country,1,171267,4,0.486,0.832,11,-5.747,0.0312,0.000202,0.0,0.0744,0.825,130.272
359,connie smith,o holy night,Country,1,218733,5,0.334,0.17,6,-14.098,0.0368,0.974,2.06e-06,0.115,0.177,120.998
360,gene clark,rain song,Country,0,184333,4,0.586,0.413,4,-13.417,0.028,0.269,0.00264,0.0674,0.694,119.353
361,3 of hearts,love is enough,Country,1,211720,4,0.574,0.813,6,-5.138,0.0277,0.181,1.42e-06,0.115,0.566,101.745
362,emmylou harris,here i am,Country,1,228200,4,0.591,0.713,4,-8.739,0.0331,0.637,0.00845,0.114,0.928,171.799
363,dierks bentley,breathe you in,Country,1,227187,4,0.555,0.533,5,-8.124,0.0367,0.372,7.13e-06,0.119,0.537,155.841
364,chris young,rainy night in georgia,Country,0,253187,4,0.646,0.467,4,-8.708,0.0268,0.628,0.00347,0.079,0.362,73.963
365,chely wright,single white female,Country,1,197880,4,0.543,0.658,6,-8.091,0.0298,0.351,1.01e-06,0.0512,0.874,178.075
366,brad paisley,364 days to go,Country,1,266680,4,0.572,0.427,0,-9.109,0.026,0.746,0.0,0.12,0.334,91.389
367,bill monroe,heavy traffic ahead,Country,1,171467,4,0.75,0.346,9,-12.9,0.0414,0.979,0.83,0.332,0.924,92.718
368,barbara mandrell,happy birthday dear heartache,Country,1,149995,4,0.577,0.234,2,-15.106,0.0281,0.669,1.23e-05,0.127,0.566,68.792
369,emmylou harris,sleepless nights,Country,1,202733,4,0.502,0.18,7,-13.566,0.0257,0.821,0.000977,0.134,0.328,78.742
370,edith frost,through the trees,Country,0,174333,3,0.268,0.0737,2,-20.525,0.039,0.829,0.0046,0.353,0.275,80.144
371,chris ledoux,wife behind the cowboy,Country,1,148160,4,0.656,0.326,5,-20.987,0.0455,0.751,7.77e-05,0.111,0.808,90.896
372,bill anderson,fine line,Country,1,261747,4,0.732,0.4,4,-10.232,0.0285,0.222,9.08e-06,0.325,0.418,99.017
373,don williams,shot full of love,Country,1,169973,4,0.666,0.252,2,-17.614,0.0264,0.548,0.0221,0.113,0.547,94.111
374,deer tick,hand in my hand,Country,1,271027,4,0.326,0.65,4,-5.708,0.0379,0.533,0.0191,0.0969,0.467,167.197
375,emmylou harris,i had my heart set on you,Country,1,190267,4,0.449,0.491,1,-11.331,0.0254,0.287,0.0198,0.132,0.85,171.255
376,darden smith,talk me down,Country,1,232827,4,0.396,0.511,11,-10.882,0.0281,0.242,0.267,0.124,0.402,191.944
377,dierks bentley,heart of a lonely girl,Country,1,214320,4,0.546,0.841,2,-5.233,0.0329,0.435,7.36e-05,0.0781,0.73,82.949
378,eddy arnold,tennessee waltz,Country,1,134120,3,0.259,0.159,8,-16.581,0.0351,0.911,0.00126,0.104,0.346,36.197
379,claude king,big ole shoulder,Country,1,151227,4,0.616,0.335,2,-13.318,0.0481,0.611,1.4e-05,0.074,0.825,128.059
380,clay walker,seven sundays,Country,1,262587,4,0.659,0.536,4,-9.462,0.0286,0.46,0.0,0.252,0.363,141.988
381,diamond rio,one believer,Country,1,220747,4,0.621,0.28,5,-11.337,0.0282,0.827,1.47e-06,0.141,0.224,82.047
382,dolly parton,preacher tom,Country,1,223427,4,0.44,0.481,0,-12.586,0.468,0.692,0.0,0.145,0.585,180.128
383,corb lund,the truth comes out,Country,0,208133,4,0.674,0.324,2,-11.857,0.0312,0.698,7.69e-05,0.239,0.48,138.078
384,eddy arnold,molly darling,Country,1,154787,4,0.418,0.12,0,-14.853,0.0329,0.682,7.41e-06,0.165,0.354,107.03
385,don williams,sweet fever,Country,1,144080,4,0.603,0.337,0,-16.379,0.0344,0.891,0.0056,0.111,0.646,169.552
386,aaron tippin,this old couch,Country,1,207973,4,0.562,0.743,0,-5.496,0.0406,0.246,0.0,0.274,0.725,170.109
387,darden smith,all that i wanted,Country,1,189000,3,0.373,0.253,7,-14.993,0.032,0.766,0.147,0.128,0.369,124.667
388,dolly parton,hold me,Country,1,154040,3,0.454,0.258,6,-11.437,0.0267,0.964,0.0,0.108,0.415,95.801
389,the band perry,if i die young,Country,1,222773,4,0.606,0.497,4,-6.611,0.0277,0.348,0.0,0.275,0.362,130.739
